date,location,location_name,value
2021-06-07,GM,Germany,89244
2021-06-07,GM01,Baden-Württemberg State,10017
2021-06-07,GM02,Free State of Bavaria,15016
2021-06-07,GM03,Free Hanseatic City of Bremen,475
2021-06-07,GM04,Free Hanseatic City of Hamburg,1572
2021-06-07,GM05,Hesse State,7400
2021-06-07,GM06,Lower Saxony State,5663
2021-06-07,GM07,North Rhine-Westphalia State,16861
2021-06-07,GM08,Rhineland-Palatinate State,3753
2021-06-07,GM09,Saarland State,1012
2021-06-07,GM10,Schleswig-Holstein State,1604
2021-06-07,GM11,Brandenburg State,3744
2021-06-07,GM12,Mecklenburg-Western Pomerania State,1126
2021-06-07,GM13,Free State of Saxony,9866
2021-06-07,GM14,Sachsen-Anhalt State,3371
2021-06-07,GM15,Free State of Thuringia,4258
2021-06-07,GM16,Berlin State,3506
