date,location,location_name,value
2022-06-09,GM,Germany,139623
2022-06-09,GM01,Baden-Württemberg State,16171
2022-06-09,GM02,Free State of Bavaria,24144
2022-06-09,GM03,Free Hanseatic City of Bremen,780
2022-06-09,GM04,Free Hanseatic City of Hamburg,2674
2022-06-09,GM05,Hesse State,10211
2022-06-09,GM06,Lower Saxony State,9410
2022-06-09,GM07,North Rhine-Westphalia State,25498
2022-06-09,GM08,Rhineland-Palatinate State,5696
2022-06-09,GM09,Saarland State,1701
2022-06-09,GM10,Schleswig-Holstein State,2558
2022-06-09,GM11,Brandenburg State,5683
2022-06-09,GM12,Mecklenburg-Western Pomerania State,2239
2022-06-09,GM13,Free State of Saxony,15557
2022-06-09,GM14,Sachsen-Anhalt State,5369
2022-06-09,GM15,Free State of Thuringia,7308
2022-06-09,GM16,Berlin State,4624
