date,location,location_name,value
2021-10-16,GM,Germany,94601
2021-10-16,GM01,Baden-Württemberg State,10823
2021-10-16,GM02,Free State of Bavaria,15858
2021-10-16,GM03,Free Hanseatic City of Bremen,522
2021-10-16,GM04,Free Hanseatic City of Hamburg,1762
2021-10-16,GM05,Hesse State,7797
2021-10-16,GM06,Lower Saxony State,6028
2021-10-16,GM07,North Rhine-Westphalia State,18016
2021-10-16,GM08,Rhineland-Palatinate State,4040
2021-10-16,GM09,Saarland State,1060
2021-10-16,GM10,Schleswig-Holstein State,1703
2021-10-16,GM11,Brandenburg State,3870
2021-10-16,GM12,Mecklenburg-Western Pomerania State,1212
2021-10-16,GM13,Free State of Saxony,10250
2021-10-16,GM14,Sachsen-Anhalt State,3560
2021-10-16,GM15,Free State of Thuringia,4436
2021-10-16,GM16,Berlin State,3664
