date,location,location_name,value
2021-04-18,GM,Germany,79914
2021-04-18,GM01,Baden-Württemberg State,9051
2021-04-18,GM02,Free State of Bavaria,13725
2021-04-18,GM03,Free Hanseatic City of Bremen,435
2021-04-18,GM04,Free Hanseatic City of Hamburg,1431
2021-04-18,GM05,Hesse State,6603
2021-04-18,GM06,Lower Saxony State,5123
2021-04-18,GM07,North Rhine-Westphalia State,14868
2021-04-18,GM08,Rhineland-Palatinate State,3450
2021-04-18,GM09,Saarland State,942
2021-04-18,GM10,Schleswig-Holstein State,1475
2021-04-18,GM11,Brandenburg State,3449
2021-04-18,GM12,Mecklenburg-Western Pomerania State,926
2021-04-18,GM13,Free State of Saxony,8735
2021-04-18,GM14,Sachsen-Anhalt State,2910
2021-04-18,GM15,Free State of Thuringia,3641
2021-04-18,GM16,Berlin State,3150
