date,location,location_name,value
2021-06-30,GM,Germany,90875
2021-06-30,GM01,Baden-Württemberg State,10243
2021-06-30,GM02,Free State of Bavaria,15256
2021-06-30,GM03,Free Hanseatic City of Bremen,485
2021-06-30,GM04,Free Hanseatic City of Hamburg,1594
2021-06-30,GM05,Hesse State,7515
2021-06-30,GM06,Lower Saxony State,5763
2021-06-30,GM07,North Rhine-Westphalia State,17138
2021-06-30,GM08,Rhineland-Palatinate State,3889
2021-06-30,GM09,Saarland State,1019
2021-06-30,GM10,Schleswig-Holstein State,1621
2021-06-30,GM11,Brandenburg State,3803
2021-06-30,GM12,Mecklenburg-Western Pomerania State,1154
2021-06-30,GM13,Free State of Saxony,10076
2021-06-30,GM14,Sachsen-Anhalt State,3426
2021-06-30,GM15,Free State of Thuringia,4334
2021-06-30,GM16,Berlin State,3559
