date,location,location_name,value
2022-08-30,GM,Germany,147223
2022-08-30,GM01,Baden-Württemberg State,16915
2022-08-30,GM02,Free State of Bavaria,25401
2022-08-30,GM03,Free Hanseatic City of Bremen,825
2022-08-30,GM04,Free Hanseatic City of Hamburg,2960
2022-08-30,GM05,Hesse State,10898
2022-08-30,GM06,Lower Saxony State,10444
2022-08-30,GM07,North Rhine-Westphalia State,26978
2022-08-30,GM08,Rhineland-Palatinate State,6056
2022-08-30,GM09,Saarland State,1819
2022-08-30,GM10,Schleswig-Holstein State,2812
2022-08-30,GM11,Brandenburg State,5857
2022-08-30,GM12,Mecklenburg-Western Pomerania State,2410
2022-08-30,GM13,Free State of Saxony,15891
2022-08-30,GM14,Sachsen-Anhalt State,5640
2022-08-30,GM15,Free State of Thuringia,7561
2022-08-30,GM16,Berlin State,4756
