date,location,location_name,value
2021-05-04,GM,Germany,83591
2021-05-04,GM01,Baden-Württemberg State,9410
2021-05-04,GM02,Free State of Bavaria,14242
2021-05-04,GM03,Free Hanseatic City of Bremen,454
2021-05-04,GM04,Free Hanseatic City of Hamburg,1504
2021-05-04,GM05,Hesse State,6933
2021-05-04,GM06,Lower Saxony State,5344
2021-05-04,GM07,North Rhine-Westphalia State,15689
2021-05-04,GM08,Rhineland-Palatinate State,3564
2021-05-04,GM09,Saarland State,962
2021-05-04,GM10,Schleswig-Holstein State,1515
2021-05-04,GM11,Brandenburg State,3593
2021-05-04,GM12,Mecklenburg-Western Pomerania State,1009
2021-05-04,GM13,Free State of Saxony,9148
2021-05-04,GM14,Sachsen-Anhalt State,3109
2021-05-04,GM15,Free State of Thuringia,3888
2021-05-04,GM16,Berlin State,3227
