date,location,location_name,value
2021-04-25,GM,Germany,81564
2021-04-25,GM01,Baden-Württemberg State,9211
2021-04-25,GM02,Free State of Bavaria,13966
2021-04-25,GM03,Free Hanseatic City of Bremen,444
2021-04-25,GM04,Free Hanseatic City of Hamburg,1461
2021-04-25,GM05,Hesse State,6742
2021-04-25,GM06,Lower Saxony State,5224
2021-04-25,GM07,North Rhine-Westphalia State,15218
2021-04-25,GM08,Rhineland-Palatinate State,3514
2021-04-25,GM09,Saarland State,949
2021-04-25,GM10,Schleswig-Holstein State,1496
2021-04-25,GM11,Brandenburg State,3502
2021-04-25,GM12,Mecklenburg-Western Pomerania State,964
2021-04-25,GM13,Free State of Saxony,8933
2021-04-25,GM14,Sachsen-Anhalt State,3013
2021-04-25,GM15,Free State of Thuringia,3741
2021-04-25,GM16,Berlin State,3186
