date,location,location_name,value
2022-03-09,GM,Germany,124764
2022-03-09,GM01,Baden-Württemberg State,14528
2022-03-09,GM02,Free State of Bavaria,21707
2022-03-09,GM03,Free Hanseatic City of Bremen,693
2022-03-09,GM04,Free Hanseatic City of Hamburg,2334
2022-03-09,GM05,Hesse State,9312
2022-03-09,GM06,Lower Saxony State,7639
2022-03-09,GM07,North Rhine-Westphalia State,22650
2022-03-09,GM08,Rhineland-Palatinate State,5073
2022-03-09,GM09,Saarland State,1425
2022-03-09,GM10,Schleswig-Holstein State,2168
2022-03-09,GM11,Brandenburg State,5264
2022-03-09,GM12,Mecklenburg-Western Pomerania State,1824
2022-03-09,GM13,Free State of Saxony,14390
2022-03-09,GM14,Sachsen-Anhalt State,4810
2022-03-09,GM15,Free State of Thuringia,6666
2022-03-09,GM16,Berlin State,4281
