date,location,location_name,value
2022-12-22,GM,Germany,160424
2022-12-22,GM01,Baden-Württemberg State,18465
2022-12-22,GM02,Free State of Bavaria,27411
2022-12-22,GM03,Free Hanseatic City of Bremen,912
2022-12-22,GM04,Free Hanseatic City of Hamburg,3347
2022-12-22,GM05,Hesse State,11843
2022-12-22,GM06,Lower Saxony State,12188
2022-12-22,GM07,North Rhine-Westphalia State,29621
2022-12-22,GM08,Rhineland-Palatinate State,6619
2022-12-22,GM09,Saarland State,2001
2022-12-22,GM10,Schleswig-Holstein State,3260
2022-12-22,GM11,Brandenburg State,6272
2022-12-22,GM12,Mecklenburg-Western Pomerania State,2637
2022-12-22,GM13,Free State of Saxony,16502
2022-12-22,GM14,Sachsen-Anhalt State,6101
2022-12-22,GM15,Free State of Thuringia,8022
2022-12-22,GM16,Berlin State,5223
