date,location,location_name,value
2022-12-21,GM,Germany,160246
2022-12-21,GM01,Baden-Württemberg State,18445
2022-12-21,GM02,Free State of Bavaria,27398
2022-12-21,GM03,Free Hanseatic City of Bremen,910
2022-12-21,GM04,Free Hanseatic City of Hamburg,3342
2022-12-21,GM05,Hesse State,11834
2022-12-21,GM06,Lower Saxony State,12152
2022-12-21,GM07,North Rhine-Westphalia State,29584
2022-12-21,GM08,Rhineland-Palatinate State,6616
2022-12-21,GM09,Saarland State,1999
2022-12-21,GM10,Schleswig-Holstein State,3258
2022-12-21,GM11,Brandenburg State,6262
2022-12-21,GM12,Mecklenburg-Western Pomerania State,2633
2022-12-21,GM13,Free State of Saxony,16488
2022-12-21,GM14,Sachsen-Anhalt State,6099
2022-12-21,GM15,Free State of Thuringia,8011
2022-12-21,GM16,Berlin State,5215
