date,location,location_name,value
2021-04-22,GM,Germany,80893
2021-04-22,GM01,Baden-Württemberg State,9146
2021-04-22,GM02,Free State of Bavaria,13864
2021-04-22,GM03,Free Hanseatic City of Bremen,443
2021-04-22,GM04,Free Hanseatic City of Hamburg,1442
2021-04-22,GM05,Hesse State,6691
2021-04-22,GM06,Lower Saxony State,5169
2021-04-22,GM07,North Rhine-Westphalia State,15116
2021-04-22,GM08,Rhineland-Palatinate State,3489
2021-04-22,GM09,Saarland State,946
2021-04-22,GM10,Schleswig-Holstein State,1489
2021-04-22,GM11,Brandenburg State,3483
2021-04-22,GM12,Mecklenburg-Western Pomerania State,950
2021-04-22,GM13,Free State of Saxony,8830
2021-04-22,GM14,Sachsen-Anhalt State,2978
2021-04-22,GM15,Free State of Thuringia,3689
2021-04-22,GM16,Berlin State,3168
