date,location,location_name,value
2022-05-04,GM,Germany,135942
2022-05-04,GM01,Baden-Württemberg State,15808
2022-05-04,GM02,Free State of Bavaria,23614
2022-05-04,GM03,Free Hanseatic City of Bremen,760
2022-05-04,GM04,Free Hanseatic City of Hamburg,2540
2022-05-04,GM05,Hesse State,9972
2022-05-04,GM06,Lower Saxony State,8842
2022-05-04,GM07,North Rhine-Westphalia State,24836
2022-05-04,GM08,Rhineland-Palatinate State,5533
2022-05-04,GM09,Saarland State,1642
2022-05-04,GM10,Schleswig-Holstein State,2452
2022-05-04,GM11,Brandenburg State,5567
2022-05-04,GM12,Mecklenburg-Western Pomerania State,2164
2022-05-04,GM13,Free State of Saxony,15325
2022-05-04,GM14,Sachsen-Anhalt State,5265
2022-05-04,GM15,Free State of Thuringia,7127
2022-05-04,GM16,Berlin State,4495
