date,location,location_name,value
2022-03-22,GM,Germany,127193
2022-03-22,GM01,Baden-Württemberg State,14813
2022-03-22,GM02,Free State of Bavaria,22143
2022-03-22,GM03,Free Hanseatic City of Bremen,706
2022-03-22,GM04,Free Hanseatic City of Hamburg,2351
2022-03-22,GM05,Hesse State,9503
2022-03-22,GM06,Lower Saxony State,7826
2022-03-22,GM07,North Rhine-Westphalia State,23195
2022-03-22,GM08,Rhineland-Palatinate State,5160
2022-03-22,GM09,Saarland State,1482
2022-03-22,GM10,Schleswig-Holstein State,2234
2022-03-22,GM11,Brandenburg State,5352
2022-03-22,GM12,Mecklenburg-Western Pomerania State,1911
2022-03-22,GM13,Free State of Saxony,14549
2022-03-22,GM14,Sachsen-Anhalt State,4911
2022-03-22,GM15,Free State of Thuringia,6733
2022-03-22,GM16,Berlin State,4324
