date,location,location_name,value
2021-10-13,GM,Germany,94389
2021-10-13,GM01,Baden-Württemberg State,10788
2021-10-13,GM02,Free State of Bavaria,15809
2021-10-13,GM03,Free Hanseatic City of Bremen,520
2021-10-13,GM04,Free Hanseatic City of Hamburg,1757
2021-10-13,GM05,Hesse State,7786
2021-10-13,GM06,Lower Saxony State,6009
2021-10-13,GM07,North Rhine-Westphalia State,17974
2021-10-13,GM08,Rhineland-Palatinate State,4027
2021-10-13,GM09,Saarland State,1057
2021-10-13,GM10,Schleswig-Holstein State,1701
2021-10-13,GM11,Brandenburg State,3868
2021-10-13,GM12,Mecklenburg-Western Pomerania State,1209
2021-10-13,GM13,Free State of Saxony,10239
2021-10-13,GM14,Sachsen-Anhalt State,3554
2021-10-13,GM15,Free State of Thuringia,4434
2021-10-13,GM16,Berlin State,3657
