date,location,location_name,value
2022-03-12,GM,Germany,125521
2022-03-12,GM01,Baden-Württemberg State,14633
2022-03-12,GM02,Free State of Bavaria,21877
2022-03-12,GM03,Free Hanseatic City of Bremen,694
2022-03-12,GM04,Free Hanseatic City of Hamburg,2341
2022-03-12,GM05,Hesse State,9360
2022-03-12,GM06,Lower Saxony State,7683
2022-03-12,GM07,North Rhine-Westphalia State,22792
2022-03-12,GM08,Rhineland-Palatinate State,5103
2022-03-12,GM09,Saarland State,1439
2022-03-12,GM10,Schleswig-Holstein State,2186
2022-03-12,GM11,Brandenburg State,5293
2022-03-12,GM12,Mecklenburg-Western Pomerania State,1854
2022-03-12,GM13,Free State of Saxony,14438
2022-03-12,GM14,Sachsen-Anhalt State,4855
2022-03-12,GM15,Free State of Thuringia,6677
2022-03-12,GM16,Berlin State,4296
