date,location,location_name,value
2022-08-09,GM,Germany,145028
2022-08-09,GM01,Baden-Württemberg State,16711
2022-08-09,GM02,Free State of Bavaria,25042
2022-08-09,GM03,Free Hanseatic City of Bremen,816
2022-08-09,GM04,Free Hanseatic City of Hamburg,2872
2022-08-09,GM05,Hesse State,10738
2022-08-09,GM06,Lower Saxony State,10135
2022-08-09,GM07,North Rhine-Westphalia State,26570
2022-08-09,GM08,Rhineland-Palatinate State,5961
2022-08-09,GM09,Saarland State,1785
2022-08-09,GM10,Schleswig-Holstein State,2755
2022-08-09,GM11,Brandenburg State,5798
2022-08-09,GM12,Mecklenburg-Western Pomerania State,2354
2022-08-09,GM13,Free State of Saxony,15745
2022-08-09,GM14,Sachsen-Anhalt State,5543
2022-08-09,GM15,Free State of Thuringia,7476
2022-08-09,GM16,Berlin State,4727
