date,location,location_name,value
2021-05-11,GM,Germany,85112
2021-05-11,GM01,Baden-Württemberg State,9565
2021-05-11,GM02,Free State of Bavaria,14470
2021-05-11,GM03,Free Hanseatic City of Bremen,463
2021-05-11,GM04,Free Hanseatic City of Hamburg,1519
2021-05-11,GM05,Hesse State,7073
2021-05-11,GM06,Lower Saxony State,5427
2021-05-11,GM07,North Rhine-Westphalia State,16030
2021-05-11,GM08,Rhineland-Palatinate State,3622
2021-05-11,GM09,Saarland State,967
2021-05-11,GM10,Schleswig-Holstein State,1534
2021-05-11,GM11,Brandenburg State,3633
2021-05-11,GM12,Mecklenburg-Western Pomerania State,1055
2021-05-11,GM13,Free State of Saxony,9291
2021-05-11,GM14,Sachsen-Anhalt State,3174
2021-05-11,GM15,Free State of Thuringia,3984
2021-05-11,GM16,Berlin State,3305
