date,location,location_name,value
2022-12-07,GM,Germany,158559
2022-12-07,GM01,Baden-Württemberg State,18288
2022-12-07,GM02,Free State of Bavaria,27193
2022-12-07,GM03,Free Hanseatic City of Bremen,893
2022-12-07,GM04,Free Hanseatic City of Hamburg,3271
2022-12-07,GM05,Hesse State,11736
2022-12-07,GM06,Lower Saxony State,11882
2022-12-07,GM07,North Rhine-Westphalia State,29209
2022-12-07,GM08,Rhineland-Palatinate State,6564
2022-12-07,GM09,Saarland State,1981
2022-12-07,GM10,Schleswig-Holstein State,3178
2022-12-07,GM11,Brandenburg State,6208
2022-12-07,GM12,Mecklenburg-Western Pomerania State,2595
2022-12-07,GM13,Free State of Saxony,16409
2022-12-07,GM14,Sachsen-Anhalt State,6057
2022-12-07,GM15,Free State of Thuringia,7934
2022-12-07,GM16,Berlin State,5161
