date,location,location_name,value
2021-04-24,GM,Germany,81444
2021-04-24,GM01,Baden-Württemberg State,9201
2021-04-24,GM02,Free State of Bavaria,13955
2021-04-24,GM03,Free Hanseatic City of Bremen,444
2021-04-24,GM04,Free Hanseatic City of Hamburg,1456
2021-04-24,GM05,Hesse State,6733
2021-04-24,GM06,Lower Saxony State,5209
2021-04-24,GM07,North Rhine-Westphalia State,15201
2021-04-24,GM08,Rhineland-Palatinate State,3513
2021-04-24,GM09,Saarland State,948
2021-04-24,GM10,Schleswig-Holstein State,1496
2021-04-24,GM11,Brandenburg State,3497
2021-04-24,GM12,Mecklenburg-Western Pomerania State,962
2021-04-24,GM13,Free State of Saxony,8909
2021-04-24,GM14,Sachsen-Anhalt State,3005
2021-04-24,GM15,Free State of Thuringia,3736
2021-04-24,GM16,Berlin State,3179
