date,location,location_name,value
2021-05-08,GM,Germany,84648
2021-05-08,GM01,Baden-Württemberg State,9515
2021-05-08,GM02,Free State of Bavaria,14391
2021-05-08,GM03,Free Hanseatic City of Bremen,461
2021-05-08,GM04,Free Hanseatic City of Hamburg,1517
2021-05-08,GM05,Hesse State,7045
2021-05-08,GM06,Lower Saxony State,5404
2021-05-08,GM07,North Rhine-Westphalia State,15914
2021-05-08,GM08,Rhineland-Palatinate State,3613
2021-05-08,GM09,Saarland State,967
2021-05-08,GM10,Schleswig-Holstein State,1524
2021-05-08,GM11,Brandenburg State,3626
2021-05-08,GM12,Mecklenburg-Western Pomerania State,1041
2021-05-08,GM13,Free State of Saxony,9264
2021-05-08,GM14,Sachsen-Anhalt State,3163
2021-05-08,GM15,Free State of Thuringia,3938
2021-05-08,GM16,Berlin State,3265
