date,location,location_name,value
2021-10-19,GM,Germany,94716
2021-10-19,GM01,Baden-Württemberg State,10841
2021-10-19,GM02,Free State of Bavaria,15891
2021-10-19,GM03,Free Hanseatic City of Bremen,523
2021-10-19,GM04,Free Hanseatic City of Hamburg,1763
2021-10-19,GM05,Hesse State,7804
2021-10-19,GM06,Lower Saxony State,6031
2021-10-19,GM07,North Rhine-Westphalia State,18036
2021-10-19,GM08,Rhineland-Palatinate State,4046
2021-10-19,GM09,Saarland State,1060
2021-10-19,GM10,Schleswig-Holstein State,1704
2021-10-19,GM11,Brandenburg State,3873
2021-10-19,GM12,Mecklenburg-Western Pomerania State,1219
2021-10-19,GM13,Free State of Saxony,10255
2021-10-19,GM14,Sachsen-Anhalt State,3562
2021-10-19,GM15,Free State of Thuringia,4443
2021-10-19,GM16,Berlin State,3665
