date,location,location_name,value
2021-04-08,GM,Germany,77707
2021-04-08,GM01,Baden-Württemberg State,8831
2021-04-08,GM02,Free State of Bavaria,13418
2021-04-08,GM03,Free Hanseatic City of Bremen,414
2021-04-08,GM04,Free Hanseatic City of Hamburg,1404
2021-04-08,GM05,Hesse State,6441
2021-04-08,GM06,Lower Saxony State,4962
2021-04-08,GM07,North Rhine-Westphalia State,14462
2021-04-08,GM08,Rhineland-Palatinate State,3362
2021-04-08,GM09,Saarland State,931
2021-04-08,GM10,Schleswig-Holstein State,1448
2021-04-08,GM11,Brandenburg State,3358
2021-04-08,GM12,Mecklenburg-Western Pomerania State,887
2021-04-08,GM13,Free State of Saxony,8475
2021-04-08,GM14,Sachsen-Anhalt State,2773
2021-04-08,GM15,Free State of Thuringia,3444
2021-04-08,GM16,Berlin State,3097
