date,location,location_name,value
2021-05-24,GM,Germany,87423
2021-05-24,GM01,Baden-Württemberg State,9846
2021-05-24,GM02,Free State of Bavaria,14785
2021-05-24,GM03,Free Hanseatic City of Bremen,471
2021-05-24,GM04,Free Hanseatic City of Hamburg,1545
2021-05-24,GM05,Hesse State,7212
2021-05-24,GM06,Lower Saxony State,5559
2021-05-24,GM07,North Rhine-Westphalia State,16493
2021-05-24,GM08,Rhineland-Palatinate State,3696
2021-05-24,GM09,Saarland State,997
2021-05-24,GM10,Schleswig-Holstein State,1578
2021-05-24,GM11,Brandenburg State,3699
2021-05-24,GM12,Mecklenburg-Western Pomerania State,1109
2021-05-24,GM13,Free State of Saxony,9564
2021-05-24,GM14,Sachsen-Anhalt State,3282
2021-05-24,GM15,Free State of Thuringia,4148
2021-05-24,GM16,Berlin State,3439
