date,location,location_name,value
2021-07-07,GM,Germany,91110
2021-07-07,GM01,Baden-Württemberg State,10286
2021-07-07,GM02,Free State of Bavaria,15278
2021-07-07,GM03,Free Hanseatic City of Bremen,488
2021-07-07,GM04,Free Hanseatic City of Hamburg,1597
2021-07-07,GM05,Hesse State,7546
2021-07-07,GM06,Lower Saxony State,5788
2021-07-07,GM07,North Rhine-Westphalia State,17185
2021-07-07,GM08,Rhineland-Palatinate State,3894
2021-07-07,GM09,Saarland State,1027
2021-07-07,GM10,Schleswig-Holstein State,1623
2021-07-07,GM11,Brandenburg State,3811
2021-07-07,GM12,Mecklenburg-Western Pomerania State,1161
2021-07-07,GM13,Free State of Saxony,10092
2021-07-07,GM14,Sachsen-Anhalt State,3428
2021-07-07,GM15,Free State of Thuringia,4344
2021-07-07,GM16,Berlin State,3562
