date,location,location_name,value
2021-08-24,GM,Germany,92022
2021-08-24,GM01,Baden-Württemberg State,10446
2021-08-24,GM02,Free State of Bavaria,15391
2021-08-24,GM03,Free Hanseatic City of Bremen,497
2021-08-24,GM04,Free Hanseatic City of Hamburg,1638
2021-08-24,GM05,Hesse State,7621
2021-08-24,GM06,Lower Saxony State,5840
2021-08-24,GM07,North Rhine-Westphalia State,17373
2021-08-24,GM08,Rhineland-Palatinate State,3919
2021-08-24,GM09,Saarland State,1030
2021-08-24,GM10,Schleswig-Holstein State,1644
2021-08-24,GM11,Brandenburg State,3821
2021-08-24,GM12,Mecklenburg-Western Pomerania State,1187
2021-08-24,GM13,Free State of Saxony,10158
2021-08-24,GM14,Sachsen-Anhalt State,3472
2021-08-24,GM15,Free State of Thuringia,4393
2021-08-24,GM16,Berlin State,3592
