date,location,location_name,value
2022-06-03,GM,Germany,139313
2022-06-03,GM01,Baden-Württemberg State,16138
2022-06-03,GM02,Free State of Bavaria,24101
2022-06-03,GM03,Free Hanseatic City of Bremen,776
2022-06-03,GM04,Free Hanseatic City of Hamburg,2659
2022-06-03,GM05,Hesse State,10168
2022-06-03,GM06,Lower Saxony State,9368
2022-06-03,GM07,North Rhine-Westphalia State,25460
2022-06-03,GM08,Rhineland-Palatinate State,5686
2022-06-03,GM09,Saarland State,1696
2022-06-03,GM10,Schleswig-Holstein State,2547
2022-06-03,GM11,Brandenburg State,5673
2022-06-03,GM12,Mecklenburg-Western Pomerania State,2231
2022-06-03,GM13,Free State of Saxony,15534
2022-06-03,GM14,Sachsen-Anhalt State,5363
2022-06-03,GM15,Free State of Thuringia,7296
2022-06-03,GM16,Berlin State,4617
