date,location,location_name,value
2022-02-07,GM,Germany,118766
2022-02-07,GM01,Baden-Württemberg State,13776
2022-02-07,GM02,Free State of Bavaria,20640
2022-02-07,GM03,Free Hanseatic City of Bremen,654
2022-02-07,GM04,Free Hanseatic City of Hamburg,2171
2022-02-07,GM05,Hesse State,8908
2022-02-07,GM06,Lower Saxony State,7139
2022-02-07,GM07,North Rhine-Westphalia State,21281
2022-02-07,GM08,Rhineland-Palatinate State,4829
2022-02-07,GM09,Saarland State,1339
2022-02-07,GM10,Schleswig-Holstein State,1993
2022-02-07,GM11,Brandenburg State,5026
2022-02-07,GM12,Mecklenburg-Western Pomerania State,1657
2022-02-07,GM13,Free State of Saxony,14141
2022-02-07,GM14,Sachsen-Anhalt State,4630
2022-02-07,GM15,Free State of Thuringia,6447
2022-02-07,GM16,Berlin State,4135
