date,location,location_name,value
2021-11-27,GM,Germany,100779
2021-11-27,GM01,Baden-Württemberg State,11677
2021-11-27,GM02,Free State of Bavaria,17376
2021-11-27,GM03,Free Hanseatic City of Bremen,547
2021-11-27,GM04,Free Hanseatic City of Hamburg,1885
2021-11-27,GM05,Hesse State,8118
2021-11-27,GM06,Lower Saxony State,6324
2021-11-27,GM07,North Rhine-Westphalia State,18884
2021-11-27,GM08,Rhineland-Palatinate State,4257
2021-11-27,GM09,Saarland State,1111
2021-11-27,GM10,Schleswig-Holstein State,1787
2021-11-27,GM11,Brandenburg State,4088
2021-11-27,GM12,Mecklenburg-Western Pomerania State,1320
2021-11-27,GM13,Free State of Saxony,10883
2021-11-27,GM14,Sachsen-Anhalt State,3777
2021-11-27,GM15,Free State of Thuringia,4927
2021-11-27,GM16,Berlin State,3818
