date,location,location_name,value
2022-02-14,GM,Germany,119977
2022-02-14,GM01,Baden-Württemberg State,13901
2022-02-14,GM02,Free State of Bavaria,20849
2022-02-14,GM03,Free Hanseatic City of Bremen,664
2022-02-14,GM04,Free Hanseatic City of Hamburg,2210
2022-02-14,GM05,Hesse State,8982
2022-02-14,GM06,Lower Saxony State,7248
2022-02-14,GM07,North Rhine-Westphalia State,21528
2022-02-14,GM08,Rhineland-Palatinate State,4869
2022-02-14,GM09,Saarland State,1353
2022-02-14,GM10,Schleswig-Holstein State,2043
2022-02-14,GM11,Brandenburg State,5082
2022-02-14,GM12,Mecklenburg-Western Pomerania State,1690
2022-02-14,GM13,Free State of Saxony,14223
2022-02-14,GM14,Sachsen-Anhalt State,4671
2022-02-14,GM15,Free State of Thuringia,6497
2022-02-14,GM16,Berlin State,4167
