date,location,location_name,value
2021-09-17,GM,Germany,92857
2021-09-17,GM01,Baden-Württemberg State,10534
2021-09-17,GM02,Free State of Bavaria,15511
2021-09-17,GM03,Free Hanseatic City of Bremen,504
2021-09-17,GM04,Free Hanseatic City of Hamburg,1675
2021-09-17,GM05,Hesse State,7687
2021-09-17,GM06,Lower Saxony State,5902
2021-09-17,GM07,North Rhine-Westphalia State,17617
2021-09-17,GM08,Rhineland-Palatinate State,3957
2021-09-17,GM09,Saarland State,1046
2021-09-17,GM10,Schleswig-Holstein State,1675
2021-09-17,GM11,Brandenburg State,3833
2021-09-17,GM12,Mecklenburg-Western Pomerania State,1195
2021-09-17,GM13,Free State of Saxony,10189
2021-09-17,GM14,Sachsen-Anhalt State,3517
2021-09-17,GM15,Free State of Thuringia,4400
2021-09-17,GM16,Berlin State,3615
