date,location,location_name,value
2021-11-20,GM,Germany,98987
2021-11-20,GM01,Baden-Württemberg State,11443
2021-11-20,GM02,Free State of Bavaria,16922
2021-11-20,GM03,Free Hanseatic City of Bremen,541
2021-11-20,GM04,Free Hanseatic City of Hamburg,1865
2021-11-20,GM05,Hesse State,8038
2021-11-20,GM06,Lower Saxony State,6235
2021-11-20,GM07,North Rhine-Westphalia State,18659
2021-11-20,GM08,Rhineland-Palatinate State,4212
2021-11-20,GM09,Saarland State,1095
2021-11-20,GM10,Schleswig-Holstein State,1772
2021-11-20,GM11,Brandenburg State,4031
2021-11-20,GM12,Mecklenburg-Western Pomerania State,1290
2021-11-20,GM13,Free State of Saxony,10631
2021-11-20,GM14,Sachsen-Anhalt State,3683
2021-11-20,GM15,Free State of Thuringia,4791
2021-11-20,GM16,Berlin State,3779
