date,location,location_name,value
2021-05-09,GM,Germany,84775
2021-05-09,GM01,Baden-Württemberg State,9526
2021-05-09,GM02,Free State of Bavaria,14411
2021-05-09,GM03,Free Hanseatic City of Bremen,461
2021-05-09,GM04,Free Hanseatic City of Hamburg,1519
2021-05-09,GM05,Hesse State,7055
2021-05-09,GM06,Lower Saxony State,5406
2021-05-09,GM07,North Rhine-Westphalia State,15927
2021-05-09,GM08,Rhineland-Palatinate State,3613
2021-05-09,GM09,Saarland State,967
2021-05-09,GM10,Schleswig-Holstein State,1527
2021-05-09,GM11,Brandenburg State,3630
2021-05-09,GM12,Mecklenburg-Western Pomerania State,1043
2021-05-09,GM13,Free State of Saxony,9269
2021-05-09,GM14,Sachsen-Anhalt State,3164
2021-05-09,GM15,Free State of Thuringia,3956
2021-05-09,GM16,Berlin State,3301
