date,location,location_name,value
2022-03-02,GM,Germany,123238
2022-03-02,GM01,Baden-Württemberg State,14303
2022-03-02,GM02,Free State of Bavaria,21410
2022-03-02,GM03,Free Hanseatic City of Bremen,682
2022-03-02,GM04,Free Hanseatic City of Hamburg,2302
2022-03-02,GM05,Hesse State,9218
2022-03-02,GM06,Lower Saxony State,7499
2022-03-02,GM07,North Rhine-Westphalia State,22336
2022-03-02,GM08,Rhineland-Palatinate State,5014
2022-03-02,GM09,Saarland State,1404
2022-03-02,GM10,Schleswig-Holstein State,2125
2022-03-02,GM11,Brandenburg State,5195
2022-03-02,GM12,Mecklenburg-Western Pomerania State,1772
2022-03-02,GM13,Free State of Saxony,14342
2022-03-02,GM14,Sachsen-Anhalt State,4761
2022-03-02,GM15,Free State of Thuringia,6622
2022-03-02,GM16,Berlin State,4253
