date,location,location_name,value
2022-11-19,GM,Germany,156613
2022-11-19,GM01,Baden-Württemberg State,18005
2022-11-19,GM02,Free State of Bavaria,26945
2022-11-19,GM03,Free Hanseatic City of Bremen,880
2022-11-19,GM04,Free Hanseatic City of Hamburg,3220
2022-11-19,GM05,Hesse State,11588
2022-11-19,GM06,Lower Saxony State,11623
2022-11-19,GM07,North Rhine-Westphalia State,28738
2022-11-19,GM08,Rhineland-Palatinate State,6509
2022-11-19,GM09,Saarland State,1958
2022-11-19,GM10,Schleswig-Holstein State,3113
2022-11-19,GM11,Brandenburg State,6139
2022-11-19,GM12,Mecklenburg-Western Pomerania State,2569
2022-11-19,GM13,Free State of Saxony,16338
2022-11-19,GM14,Sachsen-Anhalt State,6014
2022-11-19,GM15,Free State of Thuringia,7894
2022-11-19,GM16,Berlin State,5080
