date,location,location_name,value
2021-10-05,GM,Germany,93883
2021-10-05,GM01,Baden-Württemberg State,10697
2021-10-05,GM02,Free State of Bavaria,15698
2021-10-05,GM03,Free Hanseatic City of Bremen,513
2021-10-05,GM04,Free Hanseatic City of Hamburg,1741
2021-10-05,GM05,Hesse State,7770
2021-10-05,GM06,Lower Saxony State,5975
2021-10-05,GM07,North Rhine-Westphalia State,17867
2021-10-05,GM08,Rhineland-Palatinate State,4003
2021-10-05,GM09,Saarland State,1052
2021-10-05,GM10,Schleswig-Holstein State,1690
2021-10-05,GM11,Brandenburg State,3854
2021-10-05,GM12,Mecklenburg-Western Pomerania State,1203
2021-10-05,GM13,Free State of Saxony,10230
2021-10-05,GM14,Sachsen-Anhalt State,3543
2021-10-05,GM15,Free State of Thuringia,4416
2021-10-05,GM16,Berlin State,3631
