date,location,location_name,value
2022-03-16,GM,Germany,126142
2022-03-16,GM01,Baden-Württemberg State,14696
2022-03-16,GM02,Free State of Bavaria,21967
2022-03-16,GM03,Free Hanseatic City of Bremen,695
2022-03-16,GM04,Free Hanseatic City of Hamburg,2342
2022-03-16,GM05,Hesse State,9432
2022-03-16,GM06,Lower Saxony State,7744
2022-03-16,GM07,North Rhine-Westphalia State,22944
2022-03-16,GM08,Rhineland-Palatinate State,5120
2022-03-16,GM09,Saarland State,1452
2022-03-16,GM10,Schleswig-Holstein State,2202
2022-03-16,GM11,Brandenburg State,5317
2022-03-16,GM12,Mecklenburg-Western Pomerania State,1870
2022-03-16,GM13,Free State of Saxony,14476
2022-03-16,GM14,Sachsen-Anhalt State,4873
2022-03-16,GM15,Free State of Thuringia,6705
2022-03-16,GM16,Berlin State,4307
