date,location,location_name,value
2022-11-15,GM,Germany,155807
2022-11-15,GM01,Baden-Württemberg State,17954
2022-11-15,GM02,Free State of Bavaria,26825
2022-11-15,GM03,Free Hanseatic City of Bremen,878
2022-11-15,GM04,Free Hanseatic City of Hamburg,3204
2022-11-15,GM05,Hesse State,11537
2022-11-15,GM06,Lower Saxony State,11499
2022-11-15,GM07,North Rhine-Westphalia State,28582
2022-11-15,GM08,Rhineland-Palatinate State,6465
2022-11-15,GM09,Saarland State,1948
2022-11-15,GM10,Schleswig-Holstein State,3090
2022-11-15,GM11,Brandenburg State,6108
2022-11-15,GM12,Mecklenburg-Western Pomerania State,2559
2022-11-15,GM13,Free State of Saxony,16304
2022-11-15,GM14,Sachsen-Anhalt State,5949
2022-11-15,GM15,Free State of Thuringia,7876
2022-11-15,GM16,Berlin State,5029
