date,location,location_name,value
2022-01-04,GM,Germany,112579
2022-01-04,GM01,Baden-Württemberg State,13081
2022-01-04,GM02,Free State of Bavaria,19762
2022-01-04,GM03,Free Hanseatic City of Bremen,605
2022-01-04,GM04,Free Hanseatic City of Hamburg,1997
2022-01-04,GM05,Hesse State,8577
2022-01-04,GM06,Lower Saxony State,6844
2022-01-04,GM07,North Rhine-Westphalia State,20413
2022-01-04,GM08,Rhineland-Palatinate State,4659
2022-01-04,GM09,Saarland State,1254
2022-01-04,GM10,Schleswig-Holstein State,1889
2022-01-04,GM11,Brandenburg State,4721
2022-01-04,GM12,Mecklenburg-Western Pomerania State,1489
2022-01-04,GM13,Free State of Saxony,13048
2022-01-04,GM14,Sachsen-Anhalt State,4286
2022-01-04,GM15,Free State of Thuringia,5934
2022-01-04,GM16,Berlin State,4020
