date,location,location_name,value
2021-08-03,GM,Germany,91679
2021-08-03,GM01,Baden-Württemberg State,10401
2021-08-03,GM02,Free State of Bavaria,15340
2021-08-03,GM03,Free Hanseatic City of Bremen,493
2021-08-03,GM04,Free Hanseatic City of Hamburg,1620
2021-08-03,GM05,Hesse State,7586
2021-08-03,GM06,Lower Saxony State,5817
2021-08-03,GM07,North Rhine-Westphalia State,17296
2021-08-03,GM08,Rhineland-Palatinate State,3906
2021-08-03,GM09,Saarland State,1029
2021-08-03,GM10,Schleswig-Holstein State,1639
2021-08-03,GM11,Brandenburg State,3818
2021-08-03,GM12,Mecklenburg-Western Pomerania State,1180
2021-08-03,GM13,Free State of Saxony,10135
2021-08-03,GM14,Sachsen-Anhalt State,3454
2021-08-03,GM15,Free State of Thuringia,4382
2021-08-03,GM16,Berlin State,3583
