date,location,location_name,value
2021-11-06,GM,Germany,96488
2021-11-06,GM01,Baden-Württemberg State,11090
2021-11-06,GM02,Free State of Bavaria,16241
2021-11-06,GM03,Free Hanseatic City of Bremen,534
2021-11-06,GM04,Free Hanseatic City of Hamburg,1833
2021-11-06,GM05,Hesse State,7901
2021-11-06,GM06,Lower Saxony State,6114
2021-11-06,GM07,North Rhine-Westphalia State,18331
2021-11-06,GM08,Rhineland-Palatinate State,4119
2021-11-06,GM09,Saarland State,1072
2021-11-06,GM10,Schleswig-Holstein State,1738
2021-11-06,GM11,Brandenburg State,3947
2021-11-06,GM12,Mecklenburg-Western Pomerania State,1261
2021-11-06,GM13,Free State of Saxony,10400
2021-11-06,GM14,Sachsen-Anhalt State,3606
2021-11-06,GM15,Free State of Thuringia,4566
2021-11-06,GM16,Berlin State,3735
