date,location,location_name,value
2021-09-08,GM,Germany,92448
2021-09-08,GM01,Baden-Württemberg State,10518
2021-09-08,GM02,Free State of Bavaria,15440
2021-09-08,GM03,Free Hanseatic City of Bremen,500
2021-09-08,GM04,Free Hanseatic City of Hamburg,1655
2021-09-08,GM05,Hesse State,7648
2021-09-08,GM06,Lower Saxony State,5865
2021-09-08,GM07,North Rhine-Westphalia State,17500
2021-09-08,GM08,Rhineland-Palatinate State,3938
2021-09-08,GM09,Saarland State,1037
2021-09-08,GM10,Schleswig-Holstein State,1662
2021-09-08,GM11,Brandenburg State,3828
2021-09-08,GM12,Mecklenburg-Western Pomerania State,1194
2021-09-08,GM13,Free State of Saxony,10175
2021-09-08,GM14,Sachsen-Anhalt State,3493
2021-09-08,GM15,Free State of Thuringia,4397
2021-09-08,GM16,Berlin State,3598
