date,location,location_name,value
2021-10-29,GM,Germany,95606
2021-10-29,GM01,Baden-Württemberg State,10975
2021-10-29,GM02,Free State of Bavaria,16052
2021-10-29,GM03,Free Hanseatic City of Bremen,530
2021-10-29,GM04,Free Hanseatic City of Hamburg,1818
2021-10-29,GM05,Hesse State,7853
2021-10-29,GM06,Lower Saxony State,6077
2021-10-29,GM07,North Rhine-Westphalia State,18189
2021-10-29,GM08,Rhineland-Palatinate State,4082
2021-10-29,GM09,Saarland State,1065
2021-10-29,GM10,Schleswig-Holstein State,1721
2021-10-29,GM11,Brandenburg State,3914
2021-10-29,GM12,Mecklenburg-Western Pomerania State,1240
2021-10-29,GM13,Free State of Saxony,10311
2021-10-29,GM14,Sachsen-Anhalt State,3579
2021-10-29,GM15,Free State of Thuringia,4500
2021-10-29,GM16,Berlin State,3700
