date,location,location_name,value
2022-06-11,GM,Germany,139806
2022-06-11,GM01,Baden-Württemberg State,16188
2022-06-11,GM02,Free State of Bavaria,24177
2022-06-11,GM03,Free Hanseatic City of Bremen,780
2022-06-11,GM04,Free Hanseatic City of Hamburg,2682
2022-06-11,GM05,Hesse State,10226
2022-06-11,GM06,Lower Saxony State,9440
2022-06-11,GM07,North Rhine-Westphalia State,25521
2022-06-11,GM08,Rhineland-Palatinate State,5699
2022-06-11,GM09,Saarland State,1702
2022-06-11,GM10,Schleswig-Holstein State,2568
2022-06-11,GM11,Brandenburg State,5689
2022-06-11,GM12,Mecklenburg-Western Pomerania State,2243
2022-06-11,GM13,Free State of Saxony,15560
2022-06-11,GM14,Sachsen-Anhalt State,5375
2022-06-11,GM15,Free State of Thuringia,7326
2022-06-11,GM16,Berlin State,4630
