date,location,location_name,value
2022-05-06,GM,Germany,136339
2022-05-06,GM01,Baden-Württemberg State,15855
2022-05-06,GM02,Free State of Bavaria,23661
2022-05-06,GM03,Free Hanseatic City of Bremen,764
2022-05-06,GM04,Free Hanseatic City of Hamburg,2562
2022-05-06,GM05,Hesse State,9987
2022-05-06,GM06,Lower Saxony State,8911
2022-05-06,GM07,North Rhine-Westphalia State,24909
2022-05-06,GM08,Rhineland-Palatinate State,5551
2022-05-06,GM09,Saarland State,1648
2022-05-06,GM10,Schleswig-Holstein State,2456
2022-05-06,GM11,Brandenburg State,5576
2022-05-06,GM12,Mecklenburg-Western Pomerania State,2171
2022-05-06,GM13,Free State of Saxony,15362
2022-05-06,GM14,Sachsen-Anhalt State,5275
2022-05-06,GM15,Free State of Thuringia,7142
2022-05-06,GM16,Berlin State,4509
