date,location,location_name,value
2022-06-30,GM,Germany,141105
2022-06-30,GM01,Baden-Württemberg State,16332
2022-06-30,GM02,Free State of Bavaria,24393
2022-06-30,GM03,Free Hanseatic City of Bremen,791
2022-06-30,GM04,Free Hanseatic City of Hamburg,2724
2022-06-30,GM05,Hesse State,10348
2022-06-30,GM06,Lower Saxony State,9684
2022-06-30,GM07,North Rhine-Westphalia State,25753
2022-06-30,GM08,Rhineland-Palatinate State,5756
2022-06-30,GM09,Saarland State,1719
2022-06-30,GM10,Schleswig-Holstein State,2612
2022-06-30,GM11,Brandenburg State,5718
2022-06-30,GM12,Mecklenburg-Western Pomerania State,2258
2022-06-30,GM13,Free State of Saxony,15600
2022-06-30,GM14,Sachsen-Anhalt State,5411
2022-06-30,GM15,Free State of Thuringia,7358
2022-06-30,GM16,Berlin State,4648
