date,location,location_name,value
2022-08-26,GM,Germany,147003
2022-08-26,GM01,Baden-Württemberg State,16893
2022-08-26,GM02,Free State of Bavaria,25369
2022-08-26,GM03,Free Hanseatic City of Bremen,824
2022-08-26,GM04,Free Hanseatic City of Hamburg,2940
2022-08-26,GM05,Hesse State,10883
2022-08-26,GM06,Lower Saxony State,10418
2022-08-26,GM07,North Rhine-Westphalia State,26942
2022-08-26,GM08,Rhineland-Palatinate State,6049
2022-08-26,GM09,Saarland State,1815
2022-08-26,GM10,Schleswig-Holstein State,2809
2022-08-26,GM11,Brandenburg State,5855
2022-08-26,GM12,Mecklenburg-Western Pomerania State,2402
2022-08-26,GM13,Free State of Saxony,15879
2022-08-26,GM14,Sachsen-Anhalt State,5629
2022-08-26,GM15,Free State of Thuringia,7543
2022-08-26,GM16,Berlin State,4753
