date,location,location_name,value
2022-12-10,GM,Germany,158966
2022-12-10,GM01,Baden-Württemberg State,18322
2022-12-10,GM02,Free State of Bavaria,27222
2022-12-10,GM03,Free Hanseatic City of Bremen,894
2022-12-10,GM04,Free Hanseatic City of Hamburg,3298
2022-12-10,GM05,Hesse State,11772
2022-12-10,GM06,Lower Saxony State,11964
2022-12-10,GM07,North Rhine-Westphalia State,29282
2022-12-10,GM08,Rhineland-Palatinate State,6581
2022-12-10,GM09,Saarland State,1985
2022-12-10,GM10,Schleswig-Holstein State,3197
2022-12-10,GM11,Brandenburg State,6220
2022-12-10,GM12,Mecklenburg-Western Pomerania State,2603
2022-12-10,GM13,Free State of Saxony,16430
2022-12-10,GM14,Sachsen-Anhalt State,6066
2022-12-10,GM15,Free State of Thuringia,7952
2022-12-10,GM16,Berlin State,5178
