date,location,location_name,value
2021-08-26,GM,Germany,92082
2021-08-26,GM01,Baden-Württemberg State,10458
2021-08-26,GM02,Free State of Bavaria,15394
2021-08-26,GM03,Free Hanseatic City of Bremen,498
2021-08-26,GM04,Free Hanseatic City of Hamburg,1640
2021-08-26,GM05,Hesse State,7625
2021-08-26,GM06,Lower Saxony State,5846
2021-08-26,GM07,North Rhine-Westphalia State,17390
2021-08-26,GM08,Rhineland-Palatinate State,3922
2021-08-26,GM09,Saarland State,1031
2021-08-26,GM10,Schleswig-Holstein State,1645
2021-08-26,GM11,Brandenburg State,3822
2021-08-26,GM12,Mecklenburg-Western Pomerania State,1188
2021-08-26,GM13,Free State of Saxony,10160
2021-08-26,GM14,Sachsen-Anhalt State,3472
2021-08-26,GM15,Free State of Thuringia,4394
2021-08-26,GM16,Berlin State,3597
