date,location,location_name,value
2021-05-03,GM,Germany,83276
2021-05-03,GM01,Baden-Württemberg State,9390
2021-05-03,GM02,Free State of Bavaria,14203
2021-05-03,GM03,Free Hanseatic City of Bremen,454
2021-05-03,GM04,Free Hanseatic City of Hamburg,1503
2021-05-03,GM05,Hesse State,6904
2021-05-03,GM06,Lower Saxony State,5324
2021-05-03,GM07,North Rhine-Westphalia State,15593
2021-05-03,GM08,Rhineland-Palatinate State,3562
2021-05-03,GM09,Saarland State,961
2021-05-03,GM10,Schleswig-Holstein State,1513
2021-05-03,GM11,Brandenburg State,3576
2021-05-03,GM12,Mecklenburg-Western Pomerania State,1000
2021-05-03,GM13,Free State of Saxony,9120
2021-05-03,GM14,Sachsen-Anhalt State,3097
2021-05-03,GM15,Free State of Thuringia,3861
2021-05-03,GM16,Berlin State,3215
