date,location,location_name,value
2022-04-04,GM,Germany,130052
2022-04-04,GM01,Baden-Württemberg State,15141
2022-04-04,GM02,Free State of Bavaria,22658
2022-04-04,GM03,Free Hanseatic City of Bremen,716
2022-04-04,GM04,Free Hanseatic City of Hamburg,2396
2022-04-04,GM05,Hesse State,9640
2022-04-04,GM06,Lower Saxony State,8122
2022-04-04,GM07,North Rhine-Westphalia State,23768
2022-04-04,GM08,Rhineland-Palatinate State,5279
2022-04-04,GM09,Saarland State,1541
2022-04-04,GM10,Schleswig-Holstein State,2309
2022-04-04,GM11,Brandenburg State,5432
2022-04-04,GM12,Mecklenburg-Western Pomerania State,2018
2022-04-04,GM13,Free State of Saxony,14765
2022-04-04,GM14,Sachsen-Anhalt State,5028
2022-04-04,GM15,Free State of Thuringia,6853
2022-04-04,GM16,Berlin State,4386
