date,location,location_name,value
2021-11-01,GM,Germany,95752
2021-11-01,GM01,Baden-Württemberg State,11002
2021-11-01,GM02,Free State of Bavaria,16079
2021-11-01,GM03,Free Hanseatic City of Bremen,531
2021-11-01,GM04,Free Hanseatic City of Hamburg,1822
2021-11-01,GM05,Hesse State,7858
2021-11-01,GM06,Lower Saxony State,6082
2021-11-01,GM07,North Rhine-Westphalia State,18214
2021-11-01,GM08,Rhineland-Palatinate State,4092
2021-11-01,GM09,Saarland State,1066
2021-11-01,GM10,Schleswig-Holstein State,1725
2021-11-01,GM11,Brandenburg State,3919
2021-11-01,GM12,Mecklenburg-Western Pomerania State,1243
2021-11-01,GM13,Free State of Saxony,10324
2021-11-01,GM14,Sachsen-Anhalt State,3581
2021-11-01,GM15,Free State of Thuringia,4510
2021-11-01,GM16,Berlin State,3704
