date,location,location_name,value
2022-02-19,GM,Germany,121202
2022-02-19,GM01,Baden-Württemberg State,14053
2022-02-19,GM02,Free State of Bavaria,21039
2022-02-19,GM03,Free Hanseatic City of Bremen,673
2022-02-19,GM04,Free Hanseatic City of Hamburg,2259
2022-02-19,GM05,Hesse State,9074
2022-02-19,GM06,Lower Saxony State,7322
2022-02-19,GM07,North Rhine-Westphalia State,21865
2022-02-19,GM08,Rhineland-Palatinate State,4923
2022-02-19,GM09,Saarland State,1369
2022-02-19,GM10,Schleswig-Holstein State,2073
2022-02-19,GM11,Brandenburg State,5130
2022-02-19,GM12,Mecklenburg-Western Pomerania State,1719
2022-02-19,GM13,Free State of Saxony,14256
2022-02-19,GM14,Sachsen-Anhalt State,4703
2022-02-19,GM15,Free State of Thuringia,6532
2022-02-19,GM16,Berlin State,4212
