date,location,location_name,value
2022-11-23,GM,Germany,156951
2022-11-23,GM01,Baden-Württemberg State,18038
2022-11-23,GM02,Free State of Bavaria,27003
2022-11-23,GM03,Free Hanseatic City of Bremen,880
2022-11-23,GM04,Free Hanseatic City of Hamburg,3227
2022-11-23,GM05,Hesse State,11613
2022-11-23,GM06,Lower Saxony State,11648
2022-11-23,GM07,North Rhine-Westphalia State,28837
2022-11-23,GM08,Rhineland-Palatinate State,6527
2022-11-23,GM09,Saarland State,1960
2022-11-23,GM10,Schleswig-Holstein State,3123
2022-11-23,GM11,Brandenburg State,6157
2022-11-23,GM12,Mecklenburg-Western Pomerania State,2572
2022-11-23,GM13,Free State of Saxony,16351
2022-11-23,GM14,Sachsen-Anhalt State,6020
2022-11-23,GM15,Free State of Thuringia,7897
2022-11-23,GM16,Berlin State,5098
