date,location,location_name,value
2022-05-31,GM,Germany,139000
2022-05-31,GM01,Baden-Württemberg State,16113
2022-05-31,GM02,Free State of Bavaria,24068
2022-05-31,GM03,Free Hanseatic City of Bremen,774
2022-05-31,GM04,Free Hanseatic City of Hamburg,2649
2022-05-31,GM05,Hesse State,10135
2022-05-31,GM06,Lower Saxony State,9300
2022-05-31,GM07,North Rhine-Westphalia State,25405
2022-05-31,GM08,Rhineland-Palatinate State,5680
2022-05-31,GM09,Saarland State,1679
2022-05-31,GM10,Schleswig-Holstein State,2539
2022-05-31,GM11,Brandenburg State,5664
2022-05-31,GM12,Mecklenburg-Western Pomerania State,2228
2022-05-31,GM13,Free State of Saxony,15519
2022-05-31,GM14,Sachsen-Anhalt State,5347
2022-05-31,GM15,Free State of Thuringia,7288
2022-05-31,GM16,Berlin State,4612
