date,location,location_name,value
2022-01-26,GM,Germany,117126
2022-01-26,GM01,Baden-Württemberg State,13588
2022-01-26,GM02,Free State of Bavaria,20362
2022-01-26,GM03,Free Hanseatic City of Bremen,644
2022-01-26,GM04,Free Hanseatic City of Hamburg,2085
2022-01-26,GM05,Hesse State,8766
2022-01-26,GM06,Lower Saxony State,7062
2022-01-26,GM07,North Rhine-Westphalia State,20962
2022-01-26,GM08,Rhineland-Palatinate State,4776
2022-01-26,GM09,Saarland State,1320
2022-01-26,GM10,Schleswig-Holstein State,1944
2022-01-26,GM11,Brandenburg State,4978
2022-01-26,GM12,Mecklenburg-Western Pomerania State,1625
2022-01-26,GM13,Free State of Saxony,13987
2022-01-26,GM14,Sachsen-Anhalt State,4561
2022-01-26,GM15,Free State of Thuringia,6372
2022-01-26,GM16,Berlin State,4094
