date,location,location_name,value
2022-02-26,GM,Germany,122621
2022-02-26,GM01,Baden-Württemberg State,14230
2022-02-26,GM02,Free State of Bavaria,21307
2022-02-26,GM03,Free Hanseatic City of Bremen,679
2022-02-26,GM04,Free Hanseatic City of Hamburg,2288
2022-02-26,GM05,Hesse State,9168
2022-02-26,GM06,Lower Saxony State,7447
2022-02-26,GM07,North Rhine-Westphalia State,22194
2022-02-26,GM08,Rhineland-Palatinate State,4983
2022-02-26,GM09,Saarland State,1400
2022-02-26,GM10,Schleswig-Holstein State,2109
2022-02-26,GM11,Brandenburg State,5179
2022-02-26,GM12,Mecklenburg-Western Pomerania State,1756
2022-02-26,GM13,Free State of Saxony,14295
2022-02-26,GM14,Sachsen-Anhalt State,4740
2022-02-26,GM15,Free State of Thuringia,6603
2022-02-26,GM16,Berlin State,4243
