date,location,location_name,value
2022-11-16,GM,Germany,156030
2022-11-16,GM01,Baden-Württemberg State,17970
2022-11-16,GM02,Free State of Bavaria,26858
2022-11-16,GM03,Free Hanseatic City of Bremen,879
2022-11-16,GM04,Free Hanseatic City of Hamburg,3209
2022-11-16,GM05,Hesse State,11549
2022-11-16,GM06,Lower Saxony State,11536
2022-11-16,GM07,North Rhine-Westphalia State,28639
2022-11-16,GM08,Rhineland-Palatinate State,6472
2022-11-16,GM09,Saarland State,1949
2022-11-16,GM10,Schleswig-Holstein State,3099
2022-11-16,GM11,Brandenburg State,6122
2022-11-16,GM12,Mecklenburg-Western Pomerania State,2565
2022-11-16,GM13,Free State of Saxony,16310
2022-11-16,GM14,Sachsen-Anhalt State,5953
2022-11-16,GM15,Free State of Thuringia,7882
2022-11-16,GM16,Berlin State,5038
