date,location,location_name,value
2022-09-07,GM,Germany,147981
2022-09-07,GM01,Baden-Württemberg State,17021
2022-09-07,GM02,Free State of Bavaria,25503
2022-09-07,GM03,Free Hanseatic City of Bremen,828
2022-09-07,GM04,Free Hanseatic City of Hamburg,2999
2022-09-07,GM05,Hesse State,10944
2022-09-07,GM06,Lower Saxony State,10551
2022-09-07,GM07,North Rhine-Westphalia State,27138
2022-09-07,GM08,Rhineland-Palatinate State,6095
2022-09-07,GM09,Saarland State,1829
2022-09-07,GM10,Schleswig-Holstein State,2841
2022-09-07,GM11,Brandenburg State,5871
2022-09-07,GM12,Mecklenburg-Western Pomerania State,2426
2022-09-07,GM13,Free State of Saxony,15932
2022-09-07,GM14,Sachsen-Anhalt State,5658
2022-09-07,GM15,Free State of Thuringia,7575
2022-09-07,GM16,Berlin State,4770
