date,location,location_name,value
2022-01-27,GM,Germany,117314
2022-01-27,GM01,Baden-Württemberg State,13605
2022-01-27,GM02,Free State of Bavaria,20391
2022-01-27,GM03,Free Hanseatic City of Bremen,646
2022-01-27,GM04,Free Hanseatic City of Hamburg,2095
2022-01-27,GM05,Hesse State,8783
2022-01-27,GM06,Lower Saxony State,7070
2022-01-27,GM07,North Rhine-Westphalia State,20999
2022-01-27,GM08,Rhineland-Palatinate State,4789
2022-01-27,GM09,Saarland State,1324
2022-01-27,GM10,Schleswig-Holstein State,1953
2022-01-27,GM11,Brandenburg State,4988
2022-01-27,GM12,Mecklenburg-Western Pomerania State,1629
2022-01-27,GM13,Free State of Saxony,14003
2022-01-27,GM14,Sachsen-Anhalt State,4569
2022-01-27,GM15,Free State of Thuringia,6373
2022-01-27,GM16,Berlin State,4097
