date,location,location_name,value
2021-06-24,GM,Germany,90616
2021-06-24,GM01,Baden-Württemberg State,10185
2021-06-24,GM02,Free State of Bavaria,15229
2021-06-24,GM03,Free Hanseatic City of Bremen,483
2021-06-24,GM04,Free Hanseatic City of Hamburg,1589
2021-06-24,GM05,Hesse State,7499
2021-06-24,GM06,Lower Saxony State,5750
2021-06-24,GM07,North Rhine-Westphalia State,17093
2021-06-24,GM08,Rhineland-Palatinate State,3874
2021-06-24,GM09,Saarland State,1019
2021-06-24,GM10,Schleswig-Holstein State,1619
2021-06-24,GM11,Brandenburg State,3790
2021-06-24,GM12,Mecklenburg-Western Pomerania State,1150
2021-06-24,GM13,Free State of Saxony,10049
2021-06-24,GM14,Sachsen-Anhalt State,3418
2021-06-24,GM15,Free State of Thuringia,4321
2021-06-24,GM16,Berlin State,3548
