date,location,location_name,value
2021-10-12,GM,Germany,94297
2021-10-12,GM01,Baden-Württemberg State,10771
2021-10-12,GM02,Free State of Bavaria,15789
2021-10-12,GM03,Free Hanseatic City of Bremen,520
2021-10-12,GM04,Free Hanseatic City of Hamburg,1754
2021-10-12,GM05,Hesse State,7785
2021-10-12,GM06,Lower Saxony State,6004
2021-10-12,GM07,North Rhine-Westphalia State,17953
2021-10-12,GM08,Rhineland-Palatinate State,4020
2021-10-12,GM09,Saarland State,1057
2021-10-12,GM10,Schleswig-Holstein State,1700
2021-10-12,GM11,Brandenburg State,3866
2021-10-12,GM12,Mecklenburg-Western Pomerania State,1207
2021-10-12,GM13,Free State of Saxony,10236
2021-10-12,GM14,Sachsen-Anhalt State,3550
2021-10-12,GM15,Free State of Thuringia,4430
2021-10-12,GM16,Berlin State,3655
