date,location,location_name,value
2022-01-08,GM,Germany,113900
2022-01-08,GM01,Baden-Württemberg State,13204
2022-01-08,GM02,Free State of Bavaria,19915
2022-01-08,GM03,Free Hanseatic City of Bremen,613
2022-01-08,GM04,Free Hanseatic City of Hamburg,2025
2022-01-08,GM05,Hesse State,8621
2022-01-08,GM06,Lower Saxony State,6916
2022-01-08,GM07,North Rhine-Westphalia State,20572
2022-01-08,GM08,Rhineland-Palatinate State,4696
2022-01-08,GM09,Saarland State,1263
2022-01-08,GM10,Schleswig-Holstein State,1898
2022-01-08,GM11,Brandenburg State,4795
2022-01-08,GM12,Mecklenburg-Western Pomerania State,1515
2022-01-08,GM13,Free State of Saxony,13363
2022-01-08,GM14,Sachsen-Anhalt State,4393
2022-01-08,GM15,Free State of Thuringia,6075
2022-01-08,GM16,Berlin State,4036
