date,location,location_name,value
2022-10-15,GM,Germany,151420
2022-10-15,GM01,Baden-Württemberg State,17451
2022-10-15,GM02,Free State of Bavaria,26104
2022-10-15,GM03,Free Hanseatic City of Bremen,848
2022-10-15,GM04,Free Hanseatic City of Hamburg,3097
2022-10-15,GM05,Hesse State,11193
2022-10-15,GM06,Lower Saxony State,10988
2022-10-15,GM07,North Rhine-Westphalia State,27744
2022-10-15,GM08,Rhineland-Palatinate State,6257
2022-10-15,GM09,Saarland State,1874
2022-10-15,GM10,Schleswig-Holstein State,2949
2022-10-15,GM11,Brandenburg State,5969
2022-10-15,GM12,Mecklenburg-Western Pomerania State,2496
2022-10-15,GM13,Free State of Saxony,16094
2022-10-15,GM14,Sachsen-Anhalt State,5788
2022-10-15,GM15,Free State of Thuringia,7705
2022-10-15,GM16,Berlin State,4863
